match_id,win,blue_dragons,blue_heralds,blue_towers,blue_kills,blue_firstBlood,blue_voidgrubs,red_dragons,red_heralds,red_towers,red_kills,red_voidgrubs,blue_top_gold,blue_top_cs,blue_top_kills,blue_top_deaths,blue_top_champion,blue_top_tag,red_top_gold,red_top_cs,red_top_kills,red_top_deaths,red_top_champion,red_top_tag,top_gold_diff,blue_jungle_gold,blue_jungle_cs,blue_jungle_kills,blue_jungle_deaths,blue_jungle_champion,blue_jungle_tag,red_jungle_gold,red_jungle_cs,red_jungle_kills,red_jungle_deaths,red_jungle_champion,red_jungle_tag,jungle_gold_diff,blue_middle_gold,blue_middle_cs,blue_middle_kills,blue_middle_deaths,blue_middle_champion,blue_middle_tag,red_middle_gold,red_middle_cs,red_middle_kills,red_middle_deaths,red_middle_champion,red_middle_tag,middle_gold_diff,blue_bottom_gold,blue_bottom_cs,blue_bottom_kills,blue_bottom_deaths,blue_bottom_champion,blue_bottom_tag,red_bottom_gold,red_bottom_cs,red_bottom_kills,red_bottom_deaths,red_bottom_champion,red_bottom_tag,bottom_gold_diff,blue_utility_gold,blue_utility_cs,blue_utility_kills,blue_utility_deaths,blue_utility_champion,blue_utility_tag,red_utility_gold,red_utility_cs,red_utility_kills,red_utility_deaths,red_utility_champion,red_utility_tag,utility_gold_diff,blue_comp,red_comp
KR_8109958087,1,1,0,0,9,1,0,1,0,1,13,3,7239,143,3,2,Renekton,Fighter,5082,106,1,2,Zaahen,Unknown,2157,4897,101,0,3,LeeSin,Fighter,7215,104,7,1,Viego,Assassin,-2318,4425,101,0,1,Ekko,Assassin,5631,115,3,0,Leblanc,Assassin,-1206,6588,108,4,5,Kaisa,Marksman,6788,138,1,3,Caitlyn,Marksman,-200,4572,18,2,2,Blitzcrank,Tank,4382,20,1,3,Alistar,Tank,190,혼합조합,암살자조합
KR_8212619345,0,0,0,0,8,0,0,2,0,0,14,3,5622,72,4,5,TwistedFate,Mage,6905,98,7,4,Vayne,Marksman,-1283,4988,96,1,0,Sejuani,Tank,5301,116,0,1,LeeSin,Fighter,-313,5166,128,0,3,Garen,Fighter,5855,154,1,0,Xerath,Mage,-689,5883,106,2,1,Ezreal,Marksman,6672,113,5,1,Katarina,Assassin,-789,4029,27,1,5,Seraphine,Mage,4032,15,1,2,Lulu,Support,-3,혼합조합,혼합조합
KR_8221647902,1,0,0,1,12,0,2,1,0,1,13,1,5219,87,3,2,Aatrox,Fighter,6485,154,3,5,Irelia,Fighter,-1266,6189,105,2,2,Kayn,Fighter,5076,78,2,2,RekSai,Fighter,1113,7441,126,5,2,Ahri,Mage,6157,116,5,2,Nunu,Tank,1284,5838,122,2,3,Caitlyn,Marksman,6028,112,3,1,Smolder,Marksman,-190,3813,24,0,4,Karma,Mage,4258,15,0,2,Seraphine,Mage,-445,혼합조합,혼합조합
KR_8221779262,0,0,0,0,17,1,0,1,0,2,9,3,6989,152,1,1,KSante,Tank,6029,95,2,5,Lissandra,Mage,960,6909,119,2,2,Nidalee,Assassin,5855,127,1,4,XinZhao,Fighter,1054,7210,111,8,2,Talon,Assassin,7158,157,3,1,Orianna,Mage,52,6751,124,2,3,Ezreal,Marksman,6016,119,3,4,Kaisa,Marksman,735,5401,31,4,1,Veigar,Mage,3911,24,0,3,Rakan,Support,1490,암살자조합,혼합조합
KR_8191481617,1,1,0,2,12,1,0,0,0,0,21,3,6277,115,4,2,Jayce,Fighter,4726,84,2,3,Yone,Assassin,1551,7096,120,3,5,Taliyah,Mage,6630,112,3,2,Vi,Fighter,466,5772,136,1,2,Malzahar,Mage,5644,105,2,3,Zed,Assassin,128,7290,111,4,7,Kaisa,Marksman,10707,140,13,1,Ezreal,Marksman,-3417,3768,29,0,5,Braum,Support,5338,20,1,3,Zoe,Mage,-1570,혼합조합,암살자조합
KR_8199800071,0,1,0,1,12,0,3,1,0,0,11,0,5081,114,2,2,Shen,Tank,6770,144,1,1,Heimerdinger,Mage,-1689,6503,79,4,1,Vi,Fighter,6453,113,3,2,Viego,Assassin,50,6440,115,4,4,Malzahar,Mage,7198,123,5,3,Lissandra,Mage,-758,6289,135,2,2,MissFortune,Marksman,5399,95,1,3,Ashe,Marksman,890,3989,24,0,2,Lulu,Support,4199,17,1,3,Seraphine,Mage,-210,혼합조합,마법사조합
KR_8211036166,1,2,0,0,11,0,3,0,0,1,9,0,7731,162,3,1,Jayce,Fighter,4686,103,1,5,Irelia,Fighter,3045,6129,97,4,2,JarvanIV,Tank,5600,96,2,1,Kindred,Marksman,529,6320,144,2,0,Viktor,Mage,5548,145,1,0,Leblanc,Assassin,772,5656,136,1,3,Brand,Mage,6804,129,5,1,Smolder,Marksman,-1148,4001,19,1,3,Nautilus,Tank,4469,18,0,4,Braum,Support,-468,혼합조합,하이퍼캐리
KR_8140727772,0,0,0,1,9,0,0,1,0,0,18,3,4009,94,0,5,Kayle,Fighter,7323,123,6,0,Anivia,Mage,-3314,6213,76,6,5,Briar,Fighter,6609,109,3,2,JarvanIV,Tank,-396,6287,144,1,3,Viktor,Mage,5771,120,3,3,Yone,Assassin,516,6074,117,2,3,Ashe,Marksman,7300,108,6,3,Ezreal,Marksman,-1226,3843,4,0,2,Yuumi,Support,4625,29,0,1,Rakan,Support,-782,혼합조합,혼합조합
KR_8226542112,0,1,0,1,16,0,0,0,0,1,9,3,4298,66,0,5,Gwen,Fighter,6453,138,4,1,Jax,Fighter,-2155,7813,136,8,0,XinZhao,Fighter,6762,114,4,3,LeeSin,Fighter,1051,5294,106,3,1,JarvanIV,Tank,4475,114,0,4,Sylas,Mage,819,6978,137,3,3,Ashe,Marksman,5183,115,0,4,Ezreal,Marksman,1795,4915,10,2,0,Seraphine,Mage,4167,29,1,4,Bard,Support,748,혼합조합,혼합조합
KR_8220012181,0,0,0,3,7,1,3,2,0,0,23,0,4116,91,0,11,Irelia,Fighter,8755,140,10,0,KSante,Tank,-4639,5048,104,0,2,Graves,Marksman,6331,116,2,2,Zyra,Mage,-1283,4796,102,1,5,Jayce,Fighter,5938,90,6,1,Qiyana,Assassin,-1142,8088,111,6,4,Draven,Marksman,6991,116,4,1,Corki,Marksman,1097,4262,32,0,1,Karma,Mage,4776,29,1,3,Swain,Mage,-514,하이퍼캐리,혼합조합
KR_8226991285,0,0,0,2,9,1,3,1,0,0,17,0,4345,90,0,4,Gangplank,Fighter,7324,142,4,1,Azir,Mage,-2979,5703,100,3,1,LeeSin,Fighter,7533,133,4,4,Jayce,Fighter,-1830,7456,129,4,2,Fizz,Assassin,5500,127,0,2,Zyra,Mage,1956,4898,83,1,6,Senna,Marksman,8356,131,5,0,Sivir,Marksman,-3458,4223,22,1,4,Seraphine,Mage,5559,24,4,3,JarvanIV,Tank,-1336,혼합조합,혼합조합
KR_8228157799,0,0,0,1,17,0,0,1,0,1,22,3,6177,133,4,1,Cassiopeia,Mage,3767,69,0,4,KSante,Tank,2410,5571,87,3,6,XinZhao,Fighter,7973,111,7,1,Evelynn,Assassin,-2402,5697,82,4,7,Viktor,Mage,7985,134,8,5,Yasuo,Fighter,-2288,6570,111,2,3,Ashe,Marksman,7179,109,4,3,Ezreal,Marksman,-609,5559,29,4,5,Mel,Unknown,4749,16,3,5,Morgana,Mage,810,혼합조합,혼합조합
KR_8216305373,1,1,0,1,22,1,0,0,0,2,5,3,5384,113,1,3,Renekton,Fighter,6049,126,3,4,Gnar,Fighter,-665,6775,110,5,0,JarvanIV,Tank,4924,108,0,2,Zac,Tank,1851,9852,150,12,1,Katarina,Assassin,5595,117,2,3,Anivia,Mage,4257,6447,111,4,1,Ashe,Marksman,5042,105,0,8,Varus,Marksman,1405,4106,13,0,0,Alistar,Tank,3586,25,0,5,Rell,Tank,520,혼합조합,혼합조합
KR_8222056471,1,2,0,1,15,0,3,0,0,0,10,0,4730,121,0,2,Sion,Tank,5986,140,2,2,Jayce,Fighter,-1256,6704,111,4,1,LeeSin,Fighter,6269,99,3,4,Pantheon,Fighter,435,6585,130,3,2,Aurora,Unknown,5887,113,3,6,Mel,Unknown,698,7139,135,2,1,Ezreal,Marksman,6728,144,1,2,Caitlyn,Marksman,411,5999,21,6,4,Pyke,Support,4539,12,1,3,Brand,Mage,1460,혼합조합,혼합조합
KR_8217067205,1,2,0,0,22,1,3,0,0,3,3,0,5754,128,2,2,Mordekaiser,Fighter,5217,107,2,4,KSante,Tank,537,7275,125,4,0,Karthus,Mage,4458,97,0,3,LeeSin,Fighter,2817,7403,142,7,1,Yone,Assassin,4401,98,1,5,Ahri,Mage,3002,9072,139,9,0,Samira,Marksman,4027,79,0,5,Varus,Marksman,5045,4404,11,0,0,Maokai,Tank,3275,18,0,5,Bard,Support,1129,혼합조합,혼합조합
KR_8226639207,1,0,0,0,7,0,3,1,0,0,6,0,5525,120,1,3,Renekton,Fighter,5026,113,2,3,KSante,Tank,499,6997,137,3,1,Taliyah,Mage,6271,106,2,1,Talon,Assassin,726,5720,126,1,1,Akshan,Marksman,6043,148,2,1,Ahri,Mage,-323,7297,151,2,0,Varus,Marksman,5112,126,0,2,Cassiopeia,Mage,2185,3886,20,0,1,Bard,Support,3637,17,0,1,Soraka,Support,249,하이퍼캐리,혼합조합
KR_8157655683,1,1,0,0,22,0,3,1,0,2,6,0,5715,102,3,2,Renekton,Fighter,4546,94,2,3,Kennen,Mage,1169,7683,134,8,0,LeeSin,Fighter,5616,102,1,3,Shaco,Assassin,2067,7296,137,6,2,Akshan,Marksman,5485,80,3,6,Katarina,Assassin,1811,6479,118,4,2,Velkoz,Mage,5194,126,0,4,Ezreal,Marksman,1285,4630,15,1,0,Blitzcrank,Tank,3600,21,0,6,Bard,Support,1030,혼합조합,암살자조합
KR_8097897310,1,0,0,0,15,0,2,2,0,1,15,1,6866,134,3,1,Olaf,Fighter,5061,96,3,5,Jayce,Fighter,1805,6262,110,3,2,Graves,Marksman,6650,110,4,1,Taliyah,Mage,-388,7054,128,7,2,Xerath,Mage,5928,125,4,2,Ahri,Mage,1126,5763,96,2,4,Jhin,Marksman,6865,130,3,5,Ashe,Marksman,-1102,4404,32,0,6,Galio,Tank,4534,23,1,2,Leona,Tank,-130,하이퍼캐리,혼합조합
KR_8127518350,1,2,0,0,15,0,3,0,0,1,10,0,6832,138,3,1,Renekton,Fighter,4318,106,0,3,Jax,Fighter,2514,6676,132,3,1,Graves,Marksman,6221,126,1,2,Taliyah,Mage,455,6095,117,4,2,Zoe,Mage,6332,111,3,2,Akali,Assassin,-237,6991,119,4,3,Aphelios,Marksman,6982,113,5,4,Xayah,Marksman,9,4514,22,1,3,Leona,Tank,4632,28,1,4,Nautilus,Tank,-118,하이퍼캐리,혼합조합
KR_8210687891,0,0,0,3,3,0,0,2,0,0,20,3,4534,121,0,3,DrMundo,Fighter,8504,174,3,0,Jayce,Fighter,-3970,5166,103,1,2,Kindred,Marksman,7714,134,5,0,Taliyah,Mage,-2548,4462,113,0,4,Yone,Assassin,7373,160,6,0,Diana,Fighter,-2911,5737,119,2,5,Lucian,Marksman,6883,120,4,0,Vladimir,Mage,-1146,3594,17,0,6,Anivia,Mage,4935,17,2,3,Camille,Fighter,-1341,하이퍼캐리,브루저조합
KR_8224672135,1,1,0,0,23,1,3,0,0,1,12,0,5880,104,5,1,Leblanc,Assassin,4887,116,0,1,Kled,Fighter,993,7591,105,6,3,JarvanIV,Tank,5824,92,3,5,LeeSin,Fighter,1767,4789,81,2,5,Viktor,Mage,5726,115,4,5,Cassiopeia,Mage,-937,7185,104,6,3,Lucian,Marksman,7006,119,3,5,Ashe,Marksman,179,6323,15,4,0,Bard,Support,4777,23,2,7,Rumble,Fighter,1546,혼합조합,브루저조합
KR_8220741069,1,0,0,1,21,0,0,0,0,1,15,3,7190,127,4,2,Darius,Fighter,4909,110,1,4,Volibear,Fighter,2281,7788,86,9,4,LeeSin,Fighter,7150,118,3,3,Sylas,Mage,638,6192,101,4,5,Katarina,Assassin,6800,114,6,4,Zed,Assassin,-608,6240,112,1,2,Smolder,Marksman,6738,132,4,7,Ezreal,Marksman,-498,4992,13,3,2,Karma,Mage,4429,12,1,4,Soraka,Support,563,혼합조합,혼합조합
KR_8182262102,1,1,0,0,6,1,3,1,0,1,6,0,5273,120,2,3,Rumble,Fighter,5641,126,1,2,Ryze,Mage,-368,6667,120,2,2,MasterYi,Assassin,5807,107,2,1,Pantheon,Fighter,860,6132,137,2,0,Swain,Mage,5249,141,1,2,KogMaw,Marksman,883,5802,136,0,1,Ezreal,Marksman,5768,138,0,0,Yunara,Unknown,34,4179,25,0,0,Karma,Mage,4126,21,2,1,Mel,Unknown,53,혼합조합,혼합조합
KR_8086202423,0,0,0,0,13,0,2,1,0,0,16,1,5132,120,1,2,Sett,Fighter,5169,124,1,1,Zaahen,Unknown,-37,7260,105,7,2,Sylas,Mage,7389,117,6,2,MonkeyKing,Fighter,-129,6627,140,2,4,Cassiopeia,Mage,7267,119,6,3,AurelionSol,Mage,-640,5751,123,1,4,Aphelios,Marksman,5215,98,1,3,Swain,Mage,536,5167,21,2,4,Pantheon,Fighter,5319,26,2,4,Pyke,Support,-152,혼합조합,혼합조합
KR_8228001056,0,2,0,1,15,0,0,0,0,1,14,3,4590,92,0,3,Ornn,Tank,5917,113,2,2,Gangplank,Fighter,-1327,7686,102,6,2,MasterYi,Assassin,5688,96,2,2,LeeSin,Fighter,1998,6461,92,5,3,Sylas,Mage,6700,119,3,1,Ahri,Mage,-239,6269,116,3,3,Varus,Marksman,7780,132,5,5,Yunara,Unknown,-1511,4351,15,1,3,Lulu,Support,4888,17,2,5,Soraka,Support,-537,혼합조합,혼합조합
KR_8228226733,0,0,0,1,12,0,3,2,0,1,15,0,7361,164,2,0,Gnar,Fighter,4625,103,1,2,Kayle,Fighter,2736,7828,124,7,1,LeeSin,Fighter,6707,116,5,3,Shyvana,Fighter,1121,5675,105,3,5,Syndra,Mage,5307,115,1,3,Cassiopeia,Mage,368,5272,113,0,4,Ezreal,Marksman,8286,135,6,2,Varus,Marksman,-3014,3893,20,0,5,Bard,Support,4887,14,2,2,Lulu,Support,-994,혼합조합,혼합조합
KR_8213170668,0,1,0,0,9,0,1,0,0,1,14,2,6399,123,3,3,Kennen,Mage,4174,59,2,4,Camille,Fighter,2225,4954,76,1,4,XinZhao,Fighter,6186,93,5,2,LeeSin,Fighter,-1232,5902,134,2,1,Yone,Assassin,5467,129,1,1,Viktor,Mage,435,5605,115,2,4,Mel,Unknown,7354,121,5,2,Varus,Marksman,-1749,4177,24,1,2,Yuumi,Support,4670,20,1,0,Lulu,Support,-493,혼합조합,혼합조합
KR_8220373612,0,0,0,1,11,0,0,1,0,0,23,3,5012,122,1,5,Singed,Tank,7620,163,4,2,Tryndamere,Fighter,-2608,5241,76,1,3,Ivern,Support,8925,132,9,0,Viego,Assassin,-3684,6349,118,4,5,Qiyana,Assassin,7530,134,5,3,TwistedFate,Mage,-1181,6599,121,4,4,Smolder,Marksman,6985,128,3,4,Ryze,Mage,-386,4254,23,1,6,Leona,Tank,4881,12,2,2,Braum,Support,-627,혼합조합,혼합조합
KR_8217526517,0,0,0,3,10,1,1,2,0,0,19,2,5924,72,6,6,XinZhao,Fighter,7954,103,7,7,Sion,Tank,-2030,5325,99,1,2,Ambessa,Unknown,7655,111,6,1,Viego,Assassin,-2330,4431,91,1,4,Malzahar,Mage,8371,150,3,1,Zed,Assassin,-3940,5392,106,1,3,Caitlyn,Marksman,5449,108,1,1,Jinx,Marksman,-57,4133,5,1,4,Bard,Support,4800,25,2,0,Mel,Unknown,-667,혼합조합,암살자조합
KR_8224685208,0,0,0,2,8,1,0,1,0,1,25,3,6253,117,2,3,Jax,Fighter,5413,103,2,2,Gragas,Fighter,840,6012,88,3,5,RekSai,Fighter,7823,121,7,1,LeeSin,Fighter,-1811,4930,104,1,5,Cassiopeia,Mage,7702,146,4,2,Orianna,Mage,-2772,5112,94,1,7,Ezreal,Marksman,8070,108,8,2,Varus,Marksman,-2958,4762,27,1,6,Lux,Mage,5880,10,4,2,Bard,Support,-1118,혼합조합,혼합조합
KR_8224420316,0,1,0,1,3,1,2,0,0,0,20,1,5104,118,1,2,Renekton,Fighter,5462,132,1,2,Gnar,Fighter,-358,4925,100,1,4,Naafiri,Assassin,7818,99,10,0,LeeSin,Fighter,-2893,4642,104,1,6,Cassiopeia,Mage,6618,112,5,1,Akali,Assassin,-1976,4547,96,0,5,Jhin,Marksman,7045,129,4,0,Ashe,Marksman,-2498,3392,27,0,3,Karma,Mage,3957,24,0,0,Soraka,Support,-565,혼합조합,혼합조합
KR_8224568870,1,1,0,0,22,0,1,0,0,2,18,2,6381,125,1,3,Ambessa,Unknown,5543,97,3,4,Jax,Fighter,838,9105,113,12,2,Naafiri,Assassin,7382,106,5,4,Viego,Assassin,1723,6987,99,6,5,Annie,Mage,5899,71,4,8,Nunu,Tank,1088,6192,113,3,4,Ezreal,Marksman,7138,110,5,2,Lucian,Marksman,-946,5111,22,0,4,Karma,Mage,5382,19,1,4,Nami,Support,-271,혼합조합,혼합조합
KR_8172438879,1,0,0,0,15,0,0,2,0,0,14,3,5308,105,2,4,Renekton,Fighter,5734,116,3,2,Mel,Unknown,-426,5573,88,2,3,XinZhao,Fighter,6445,115,4,4,Naafiri,Assassin,-872,7181,103,6,3,Sylas,Mage,5698,93,4,3,Ambessa,Unknown,1483,7769,130,5,1,Jhin,Marksman,5432,113,1,3,Ezreal,Marksman,2337,4333,27,0,3,Seraphine,Mage,4097,28,2,3,Pyke,Support,236,혼합조합,혼합조합
KR_8210445648,0,1,0,1,7,1,0,0,0,1,11,3,4600,100,1,4,Camille,Fighter,6888,118,4,1,Volibear,Fighter,-2288,4447,79,0,4,Ivern,Support,7315,133,4,0,Taliyah,Mage,-2868,5319,140,1,1,Vladimir,Mage,6312,151,2,2,Yone,Assassin,-993,7869,139,4,1,Sivir,Marksman,4596,104,0,2,Xerath,Mage,3273,4654,7,1,1,Yuumi,Support,4348,18,1,2,Zoe,Mage,306,혼합조합,마법사조합
KR_8227312119,1,2,0,0,13,1,1,0,0,1,8,2,4894,82,3,4,Zaahen,Unknown,5609,124,2,2,Sejuani,Tank,-715,5577,111,1,0,Malphite,Tank,6675,117,4,2,Rengar,Assassin,-1098,5358,121,2,1,Yone,Assassin,5269,126,1,2,Akali,Assassin,89,7796,135,5,1,Teemo,Marksman,5250,120,0,4,Xerath,Mage,2546,4739,20,2,2,Thresh,Support,3997,25,1,3,Pantheon,Fighter,742,혼합조합,암살자조합
KR_8191647391,1,0,0,0,10,1,3,2,0,1,8,0,7863,141,3,1,Gangplank,Fighter,4517,102,0,3,Vladimir,Mage,3346,5394,84,2,2,Kayn,Fighter,5739,103,2,1,LeeSin,Fighter,-345,5394,134,1,1,Malzahar,Mage,5838,155,1,2,Smolder,Marksman,-444,6431,115,4,2,Ezreal,Marksman,6530,134,3,2,Jinx,Marksman,-99,3939,6,0,2,Yuumi,Support,4645,19,2,2,Lulu,Support,-706,혼합조합,하이퍼캐리
KR_8224495250,1,0,0,1,14,1,3,1,0,1,15,0,6121,142,1,2,Darius,Fighter,6703,150,2,1,Singed,Tank,-582,6113,101,4,3,Naafiri,Assassin,7162,102,6,3,LeeSin,Fighter,-1049,5749,115,2,3,Gragas,Fighter,5584,105,1,4,Sylas,Mage,165,7221,128,4,4,Jhin,Marksman,6325,100,2,3,Senna,Marksman,896,5947,21,3,3,Pyke,Support,5857,29,4,3,Pantheon,Fighter,90,혼합조합,혼합조합
KR_8228080137,0,0,0,2,10,1,0,2,0,0,13,3,4508,100,1,4,Garen,Fighter,7411,135,3,1,KSante,Tank,-2903,7326,98,5,1,LeeSin,Fighter,7340,115,6,3,Belveth,Fighter,-14,5725,143,1,2,Orianna,Mage,5556,148,0,1,Zoe,Mage,169,6272,131,2,4,Yasuo,Fighter,7373,125,4,2,Zeri,Marksman,-1101,4408,35,1,2,Nautilus,Tank,4234,21,0,3,Rakan,Support,174,브루저조합,혼합조합
KR_8227566326,1,1,0,0,8,1,2,1,0,1,5,1,5892,131,0,0,DrMundo,Fighter,5051,127,0,2,Darius,Fighter,841,5508,97,1,1,RekSai,Fighter,5492,110,1,2,Graves,Marksman,16,6249,148,2,1,Ryze,Mage,5370,112,2,0,Galio,Tank,879,7428,155,3,2,Varus,Marksman,5637,117,2,1,AurelionSol,Mage,1791,4343,22,2,1,Zed,Assassin,3673,26,0,3,Singed,Tank,670,혼합조합,혼합조합
KR_8226581237,0,2,0,1,14,1,0,0,0,0,14,3,4824,103,1,2,KSante,Tank,6243,141,1,2,Darius,Fighter,-1419,7909,124,8,1,LeeSin,Fighter,6944,83,6,4,Nidalee,Assassin,965,4365,83,0,7,Orianna,Mage,6944,143,5,2,Akali,Assassin,-2579,7224,139,3,2,Jhin,Marksman,5775,117,2,3,Ezreal,Marksman,1449,5036,25,2,2,Karma,Mage,3665,23,0,3,Nami,Support,1371,혼합조합,암살자조합
KR_8225856305,1,1,0,0,21,0,3,0,0,2,11,0,4804,92,0,4,Malzahar,Mage,6149,121,4,3,Ambessa,Unknown,-1345,7040,104,5,1,Shaco,Assassin,6540,102,3,6,Jayce,Fighter,500,7225,136,5,0,Sylas,Mage,4871,121,0,3,Ahri,Mage,2354,9447,122,8,3,Tristana,Marksman,6323,87,4,5,Ashe,Marksman,3124,5369,13,3,3,Lulu,Support,4164,19,0,4,Alistar,Tank,1205,혼합조합,혼합조합
KR_8168518994,1,0,0,4,20,0,0,1,0,0,18,3,4630,106,1,4,Yorick,Fighter,6631,131,3,2,Renekton,Fighter,-2001,8347,108,10,1,Graves,Marksman,7045,128,4,0,Hecarim,Fighter,1302,6016,81,2,7,Kassadin,Assassin,7171,136,6,1,Anivia,Mage,-1155,6930,128,3,3,Jinx,Marksman,6825,101,4,9,Corki,Marksman,105,5041,27,4,3,Leblanc,Assassin,5028,36,1,8,Swain,Mage,13,암살자조합,혼합조합
KR_8215816546,1,2,0,0,16,1,3,0,0,1,7,0,5511,111,2,3,Rumble,Fighter,4410,93,1,3,Fiora,Fighter,1101,6169,115,3,1,Pantheon,Fighter,6264,103,2,3,Viego,Assassin,-95,7351,133,7,0,Sylas,Mage,4831,117,1,2,Zilean,Support,2520,7374,152,3,0,Varus,Marksman,5902,118,2,4,Mel,Unknown,1472,5128,15,1,3,Camille,Fighter,4841,31,1,4,Zed,Assassin,287,브루저조합,암살자조합
KR_8226458729,0,0,0,2,4,1,2,1,0,0,16,1,5288,132,1,2,Rumble,Fighter,5066,108,1,1,Gragas,Fighter,222,5740,110,1,3,Belveth,Fighter,6444,115,3,1,LeeSin,Fighter,-704,5618,137,0,1,Zed,Assassin,6098,149,1,0,Ryze,Mage,-480,4816,86,2,5,Jinx,Marksman,8595,159,9,0,Seraphine,Mage,-3779,3580,15,0,5,Skarner,Fighter,5847,15,2,2,Senna,Marksman,-2267,브루저조합,혼합조합
KR_8222161437,1,1,0,0,19,1,3,0,0,1,11,0,8012,151,6,0,Sejuani,Tank,4549,103,0,6,TahmKench,Support,3463,6367,110,3,3,MonkeyKing,Fighter,5778,101,2,2,Nidalee,Assassin,589,5870,135,2,1,Annie,Mage,4981,132,0,2,Yone,Assassin,889,7103,121,3,4,Caitlyn,Marksman,6438,102,3,3,Ezreal,Marksman,665,5204,14,5,3,Zilean,Support,6237,39,6,6,Ekko,Assassin,-1033,혼합조합,암살자조합
KR_8223797505,1,0,0,0,10,1,2,2,0,0,11,1,6754,112,4,2,Ambessa,Unknown,4571,86,1,5,Sett,Fighter,2183,7072,108,5,2,Nocturne,Assassin,6822,100,5,2,LeeSin,Fighter,250,4829,112,1,2,Velkoz,Mage,5400,133,1,1,Viktor,Mage,-571,5310,129,0,3,Ashe,Marksman,6396,131,3,2,Lucian,Marksman,-1086,3415,21,0,2,Lulu,Support,4376,28,1,0,Janna,Support,-961,혼합조합,혼합조합
KR_8065358881,1,1,0,0,16,1,1,1,0,1,13,2,7216,132,4,3,Tryndamere,Fighter,5132,96,2,2,Volibear,Fighter,2084,5708,113,1,3,Viego,Assassin,8208,94,8,3,Vi,Fighter,-2500,5768,116,2,2,Azir,Mage,5718,127,0,3,TwistedFate,Mage,50,7699,118,6,3,Varus,Marksman,5809,121,1,4,Kaisa,Marksman,1890,6146,43,3,2,Xerath,Mage,4836,27,2,4,Shen,Tank,1310,혼합조합,혼합조합
KR_8227673154,1,0,0,3,16,1,0,1,0,0,20,3,5548,109,2,2,Poppy,Tank,4943,100,1,7,Jayce,Fighter,605,7456,91,7,5,Talon,Assassin,5979,99,2,2,Sylas,Mage,1477,5177,96,3,4,Malphite,Tank,7058,122,6,3,Tryndamere,Fighter,-1881,4203,87,0,6,Smolder,Marksman,9246,129,8,2,Tristana,Marksman,-5043,5597,19,4,4,Bard,Support,5584,40,3,2,Ezreal,Marksman,13,혼합조합,하이퍼캐리
KR_8169983154,1,2,0,1,10,1,0,0,0,1,6,3,4268,95,0,3,Sett,Fighter,6404,141,2,0,Volibear,Fighter,-2136,7227,122,5,1,Ekko,Assassin,5955,102,2,2,LeeSin,Fighter,1272,6065,135,1,0,TwistedFate,Mage,4414,112,0,1,Akali,Assassin,1651,6984,131,3,1,Ezreal,Marksman,4903,97,2,3,Jhin,Marksman,2081,4842,23,1,1,Taric,Support,4278,46,0,4,Xerath,Mage,564,혼합조합,혼합조합
KR_8220728057,0,1,0,2,13,0,2,1,0,0,19,1,4553,92,1,6,Jayce,Fighter,7514,146,4,1,Irelia,Fighter,-2961,7228,111,4,3,LeeSin,Fighter,7398,125,3,2,JarvanIV,Tank,-170,6638,92,6,3,Katarina,Assassin,5865,123,3,4,Orianna,Mage,773,5478,107,0,3,Yunara,Unknown,8875,125,9,4,Tristana,Marksman,-3397,4371,16,2,4,Lulu,Support,4379,20,0,2,Braum,Support,-8,혼합조합,혼합조합
KR_8225666477,1,2,0,0,16,1,3,0,0,2,3,0,5311,108,1,0,Rell,Tank,4743,133,0,3,Mordekaiser,Fighter,568,7655,121,6,0,JarvanIV,Tank,4792,83,1,3,Elise,Mage,2863,6946,154,3,0,Vex,Mage,4668,122,0,3,Yone,Assassin,2278,8015,143,5,2,Ezreal,Marksman,5900,113,2,4,Yunara,Unknown,2115,4849,27,1,1,Seraphine,Mage,3694,27,0,3,Braum,Support,1155,혼합조합,혼합조합
KR_8227309353,1,1,0,0,19,0,0,1,0,1,10,3,6206,122,4,2,Sylas,Mage,4445,93,1,5,Renekton,Fighter,1761,6382,87,5,4,LeeSin,Fighter,7469,93,6,4,Graves,Marksman,-1087,6690,122,4,0,Nunu,Tank,5255,118,2,4,Syndra,Mage,1435,7750,143,5,1,Jhin,Marksman,5076,111,1,5,Ezreal,Marksman,2674,4518,18,1,3,Nautilus,Tank,4371,28,0,1,Karma,Mage,147,혼합조합,하이퍼캐리
KR_8200405063,0,1,0,3,10,0,0,0,0,0,20,3,4287,73,1,2,Jax,Fighter,7297,157,2,1,Heimerdinger,Mage,-3010,6076,69,4,4,Warwick,Fighter,7130,112,4,3,LeeSin,Fighter,-1054,6356,127,2,3,Mel,Unknown,6655,120,5,4,Irelia,Fighter,-299,5132,127,0,5,Ezreal,Marksman,7019,135,3,1,Ziggs,Mage,-1887,5476,35,3,6,Sylas,Mage,5607,17,6,1,Shaco,Assassin,-131,혼합조합,혼합조합
KR_8227544870,0,0,0,3,5,1,0,1,0,0,24,3,4370,94,1,7,Zaahen,Unknown,7585,139,6,1,KSante,Tank,-3215,5554,107,1,4,Nidalee,Assassin,8708,110,10,0,Gragas,Fighter,-3154,4306,85,1,4,Annie,Mage,5965,122,1,2,Yasuo,Fighter,-1659,5563,111,1,4,Jhin,Marksman,8581,133,7,2,Lucian,Marksman,-3018,4245,46,1,5,Kled,Fighter,4447,14,0,0,Alistar,Tank,-202,혼합조합,혼합조합
